STR.time;STR.data
1572547223509;20.371094
1572547223576;20.387505
1572547223643;20.395641
1572547223709;20.395578
1572547223776;20.38727
1572547223843;20.38716
1572547223909;20.37062
1572547223976;20.345837
1572547224043;20.337545
1572547224109;20.304579
1572547224176;20.279842
1572547224243;20.246876
1572547224309;20.205696
1572547224376;20.172777
1572547224443;20.148056
1572547224509;20.106955
1572547224576;20.049458
1572547224643;20.008404
1572547224709;19.96738
1572547224776;19.934555
1572547224843;19.88535
1572547224909;19.83616
1572547224976;19.7952
1572547225043;19.746075
1572547225109;19.71336
1572547225176;19.680645
1572547225243;19.64793
1572547225309;19.62343
1572547225376;19.582596
1572547225443;19.533566
1572547225509;19.500929
1572547225576;19.476475
1572547225643;19.44384
1572547225709;19.427586
1572547225776;19.394934
1572547225843;19.386837
1572547225909;19.38697
1572547225976;19.370804
1572547226043;19.379072
1572547226109;19.371008
1572547226176;19.354761
1572547226243;19.346697
1572547226309;19.322313
1572547226376;19.322424
1572547226443;19.306152
1572547226509;19.281755
1572547226576;19.257286
1572547226643;19.216476
1572547226709;19.142912
1572547226776;19.061197
1572547226843;18.954872
1572547226909;18.831928
1572547226976;18.708979
1572547227043;18.545092
1572547227109;18.381056
1572547227176;18.292433
1572547227243;18.292433
1572547227309;18.292433
1572547227376;18.292433
1572547227443;18.292433
1572547227509;18.292433
1572547227576;18.292433
1572547227643;18.292433
1572547227709;18.292433
1572547227776;18.292433
1572547227843;18.292433
1572547227909;18.292433
1572547227976;18.292433
1572547228043;18.292433
1572547228109;18.292433
1572547228176;14.982616
1572547228243;14.825269
1572547228309;14.717519
1572547228376;14.609691
1572547228443;14.527055
1572547228509;14.444876
1572547228576;14.387535
1572547228643;14.322145
1572547228709;14.273593
1572547228776;14.241862
1572547228843;14.2265835
1572547228909;14.227763
1572547228976;14.237771
1572547229043;14.247779
1572547229109;15.412827
1572547229176;16.94252
1572547229243;15.412827
1572547229309;14.64798
1572547229376;14.351658
1572547229443;14.64798
1572547229509;15.412827
1572547229576;14.64798
1572547229643;14.509832
1572547229709;14.536528
1572547229776;14.563593
1572547229843;14.582255
1572547229909;14.6092415
1572547229976;14.644175
1572547230043;14.695387
1572547230109;14.746204
1572547230176;14.837275
1572547230243;14.927621
1572547230309;15.058408
1572547230376;15.213278
1572547230443;15.384411
1572547230509;15.579422
1572547230576;15.806652
1572547230643;16.06673
1572547230709;16.35979
1572547230776;16.693726
1572547230843;17.069027
1572547230909;17.485847
1572547230976;17.911142
1572547231043;18.361937
1572547231109;18.863117
1572547231176;19.47784
1572547231243;20.166225
1572547231309;20.856876
1572547231376;21.536823
1572547231443;22.205992
1572547231509;22.890419
1572547231576;23.551674
1572547231643;24.190302
1572547231709;24.818535
1572547231776;25.436373
1572547231843;26.043768
1572547231909;26.640507
1572547231976;27.212566
1572547232043;27.79972
1572547232109;28.32305
1572547232176;28.834696
1572547232243;29.334206
1572547232309;29.821869
1572547232376;30.3096
1572547232443;30.811878
1572547232509;31.275578
1572547232576;31.726688
1572547232643;32.177013
1572547232709;32.587906
1572547232776;32.986397
1572547232843;33.358784
1572547232909;33.717438
1572547232976;34.11617
1572547233043;34.462708
1572547233109;34.84909
1572547233176;35.24992
1572547233243;35.65149
1572547233309;36.053795
1572547233376;36.511894
1572547233443;36.97128
1572547233509;37.457485
1572547233576;37.98456
1572547233643;38.50288
1572547233709;39.061806
1572547233776;39.621826
1572547233843;40.223118
1572547233909;40.798347
1572547233976;41.34857
1572547234043;41.897484
1572547234109;42.420788
1572547234176;42.902847
1572547234243;43.357346
1572547234309;43.798466
1572547234376;44.182556
1572547234443;44.553417
1572547234509;44.883915
1572547234576;45.174286
1572547234643;45.434875
1572547234709;45.654865
1572547234776;45.8466
1572547234843;45.997772
1572547234909;46.16327
1572547234976;46.31067
1572547235043;46.421047
1572547235109;46.52949
1572547235176;46.65229
1572547235243;46.775085
1572547235309;46.881622
1572547235376;46.963448
1572547235443;47.016712
1572547235509;47.067986
1572547235576;47.07833
1572547235643;47.10099
1572547235709;47.15025
1572547235776;47.19748
1572547235843;47.230408
1572547235909;47.249
1572547235976;47.240982
1572547236043;47.269875
1572547236109;47.2722
1572547236176;47.272415
1572547236243;47.28689
1572547236309;47.327812
1572547236376;47.368736
1572547236443;47.438225
1572547236509;47.550518
1572547236576;47.73031
1572547236643;47.88559
1572547236709;48.04303
1572547236776;48.216896
1572547236843;48.417374
1572547236909;48.658905
1572547236976;48.931175
1572547237043;49.205666
1572547237109;49.50891
1572547237176;49.814434
1572547237243;50.11786
1572547237309;50.411385
1572547237376;50.704918
1572547237443;50.969883
1572547237509;51.218327
1572547237576;51.425896
1572547237643;51.631134
1572547237709;51.807625
1572547237776;51.969715
1572547237843;52.090687
1572547237909;52.17058
1572547237976;52.233643
1572547238043;52.29673
1572547238109;52.328438
1572547238176;52.34328
1572547238243;52.34595
1572547238309;52.33172
1572547238376;52.30306
1572547238443;52.262314
1572547238509;52.194973
1572547238576;52.125305
1572547238643;52.04371
1572547238709;51.94773
1572547238776;51.86383
1572547238843;51.76577
1572547238909;51.66771
1572547238976;51.5577
1572547239043;51.406822
1572547239109;51.272793
1572547239176;51.0763
1572547239243;50.855537
1572547239309;50.586372
1572547239376;50.280792
1572547239443;49.95057
1572547239509;49.571606
1572547239576;49.13147
1572547239643;48.641663
1572547239709;48.11474
1572547239776;47.51162
1572547239843;46.872887
1572547239909;46.17115
1572547239976;45.41754
1572547240043;44.63951
1572547240109;43.769497
1572547240176;42.925854
1572547240243;42.04094
1572547240309;41.153976
1572547240376;40.27793
1572547240443;39.41266
1572547240509;38.53235
1572547240576;37.66143
1572547240643;36.813374
1572547240709;35.97736
1572547240776;35.151955
1572547240843;34.33718
1572547240909;33.517784
1572547240976;32.737392
1572547241043;31.926723
1572547241109;31.208035
1572547241176;30.487198
1572547241243;29.989212
1572547241309;29.792343
1572547241376;29.62158
1572547241443;29.450817
1572547241509;29.289244
1572547241576;29.163074
1572547241643;29.06435
