motif_frequency,power
3245.000000,8.382085
2426.000000,10.951968
2505.000000,13.265055
4168.000000,9.926921
3812.000000,9.111459
2673.000000,11.233878
2498.000000,13.285161
3752.000000,10.543904
2973.000000,12.279903
2678.000000,13.123991
2435.000000,13.892232
2582.000000,6.178033
2469.000000,7.324925
2375.000000,8.281804
2253.000000,8.680009
2365.000000,8.906155
2427.000000,8.258709
2592.000000,7.868278
2478.000000,8.267823
2349.000000,8.664835
2204.000000,8.692755
2385.000000,7.949540
2905.000000,7.547604
2668.000000,8.330146
2774.000000,8.084343
2340.000000,8.325197
2211.000000,8.330537
3138.000000,8.090571
3022.000000,7.679050
2647.000000,8.129389
3539.000000,6.859581
2827.000000,7.799490
1991.000000,7.790059
1748.000000,7.010326
2144.000000,7.061775
2182.000000,7.504983
3301.000000,5.877777
2746.000000,5.904319
2150.000000,5.926114
1852.000000,6.985371
2150.000000,7.451947
3172.000000,5.869603
2552.000000,5.402026
1889.000000,6.755677
2048.000000,7.754650
3175.000000,7.244127
2384.000000,6.012299
2339.000000,6.997679
3754.000000,8.051845
3557.000000,7.091348
2099.000000,7.633626
2240.000000,7.715961
2216.000000,7.693789
2640.000000,8.613628
4139.000000,10.885107
4229.000000,9.369437
3892.000000,8.729719
2404.000000,8.518282
2262.000000,8.328298
2230.000000,9.486833
4280.000000,10.161076
4380.000000,11.061478
4146.000000,10.639612
2282.000000,9.895379
4517.000000,12.201897
4318.000000,9.118894
3104.000000,10.063867
2272.000000,10.284586
4612.000000,6.777435
4060.000000,7.447304
2300.000000,9.008127
2275.000000,9.547427
2206.000000,8.452465
2112.000000,7.904746
2469.000000,7.806069
4710.000000,6.704163
3867.000000,8.004590
2841.000000,9.352467
2127.000000,8.287593
2196.000000,7.518940
2260.000000,7.380975
4565.000000,8.337801
3761.000000,10.639517
3191.000000,9.647810
2206.000000,7.654141
2157.000000,7.560854
3966.000000,10.156721
3826.000000,11.014988
3049.000000,7.771325
2052.000000,6.553317
4269.000000,9.151804
3421.000000,9.246493
2382.000000,6.275322
2157.000000,6.257619
2133.000000,7.242744
2217.000000,7.453413
2362.000000,8.423979
3606.000000,8.084598
2587.000000,5.257320
2208.000000,6.004550
2220.000000,7.226137
2135.000000,7.896513
2982.000000,5.805145
2578.000000,4.940187
2264.000000,6.829633
2306.000000,8.059544
2692.000000,5.248886
2443.000000,6.846392
2344.000000,7.838395
2423.000000,8.593067
3153.000000,7.213002
3057.000000,8.558143
3028.000000,9.662014
2832.000000,9.878001
2839.000000,9.636307
2608.000000,8.354825
3182.000000,9.004572
3101.000000,9.661702
3058.000000,10.354978
2865.000000,10.056667
2810.000000,8.773440
2933.000000,9.051286
3093.000000,9.896025
3089.000000,9.709118
2972.000000,9.890567
2938.000000,9.715161
3080.000000,9.507753
3071.000000,9.109747
3011.000000,9.630707
3048.000000,8.185825
2924.000000,9.036054
2925.000000,9.247268
2645.000000,8.123419
2482.000000,7.781335
2494.000000,7.941879
3077.000000,6.753778
3024.000000,6.926596
2596.000000,7.191829
2463.000000,8.180644
2533.000000,8.446925
3506.000000,6.770924
2890.000000,6.959857
2469.000000,7.926440
2558.000000,9.381003
3190.000000,8.397671
2731.000000,7.160740
2548.000000,8.483447
4402.000000,8.950947
2535.000000,8.519941
2478.000000,9.702480
2480.000000,9.752000
2483.000000,9.170701
2554.000000,9.172601
4590.000000,9.678822
4388.000000,10.559486
3029.000000,10.469059
2560.000000,11.068726
2531.000000,10.404404
2562.000000,11.843878
4541.000000,11.484929
4251.000000,12.308655
3688.000000,12.924902
2551.000000,12.742191
4531.000000,10.457075
4261.000000,11.228091
2942.000000,12.673073
2546.000000,12.938370
4269.000000,9.014228
4198.000000,9.678434
2882.000000,11.431443
2470.000000,11.999246
2552.000000,10.401894
2411.000000,8.938701
2534.000000,8.045087
4615.000000,8.648929
4305.000000,10.024731
3673.000000,11.807854
2729.000000,10.496655
2551.000000,9.324277
2504.000000,8.446958
4319.000000,9.944252
4309.000000,12.454332
4111.000000,11.690391
2644.000000,9.558705
2551.000000,9.069259
4422.000000,11.438802
4351.000000,12.753900
4088.000000,9.594909
2503.000000,8.591841
4442.000000,10.743115
4396.000000,10.596295
3968.000000,7.974924
2566.000000,8.209696
2491.000000,8.882093
2545.000000,8.022220
2413.000000,8.255251
4286.000000,9.372969
3072.000000,6.927608
2530.000000,7.867291
2501.000000,8.188892
2467.000000,8.510649
4334.000000,7.586329
2687.000000,6.403302
2586.000000,7.842218
2518.000000,9.188610
3443.000000,6.452842
2987.000000,7.572680
2790.000000,8.890771
2471.000000,8.467399
2763.000000,8.385341
2884.000000,9.107531
2717.000000,9.392356
2535.000000,9.570353
2365.000000,9.872125
2450.000000,9.287463
2760.000000,9.296768
2605.000000,9.465725
2730.000000,9.705591
2724.000000,9.736690
2352.000000,9.196953
2935.000000,9.265960
3059.000000,9.616612
3056.000000,9.527077
2726.000000,9.552676
2364.000000,9.383458
2985.000000,9.366619
2555.000000,9.409788
2425.000000,9.489695
3204.000000,8.984596
2158.000000,9.511889
2612.000000,9.048762
2020.000000,8.410521
2197.000000,8.447107
2149.000000,8.962500
3081.000000,8.060203
2674.000000,7.878389
2030.000000,7.489045
2040.000000,8.291083
2118.000000,9.189538
3289.000000,7.842064
2473.000000,7.370759
1939.000000,7.560149
2122.000000,9.351666
3375.000000,8.564100
2102.000000,7.118282
2116.000000,8.310945
4466.000000,10.360558
3165.000000,10.044493
2117.000000,10.488113
2128.000000,11.165966
2119.000000,10.943125
2055.000000,10.530315
4417.000000,11.213066
4543.000000,13.792141
3526.000000,13.225020
2009.000000,12.931721
2122.000000,12.711248
2125.000000,14.045364
4677.000000,13.651776
4404.000000,15.794328
3836.000000,15.252579
1910.000000,14.854157
4839.000000,12.523897
4461.000000,13.793848
3725.000000,14.575306
1926.000000,14.505653
4739.000000,10.789354
4637.000000,11.150298
3172.000000,12.624173
2106.000000,13.750481
2053.000000,12.271982
2132.000000,10.711582
2033.000000,9.040978
4748.000000,10.143101
4538.000000,11.597320
4293.000000,13.665954
2208.000000,11.832843
2142.000000,10.664964
2094.000000,9.206152
4567.000000,11.196996
3886.000000,14.235257
2465.000000,14.065193
2197.000000,10.578762
1995.000000,8.952098
4185.000000,12.344334
2749.000000,14.799951
2351.000000,11.416185
2224.000000,8.519079
4073.000000,11.878509
2459.000000,12.078023
2394.000000,7.776297
2139.000000,6.950140
2091.000000,8.332862
1954.000000,8.403669
2206.000000,9.052696
2789.000000,9.316441
2120.000000,6.414129
2110.000000,7.161928
2075.000000,8.231366
2397.000000,8.927722
2910.000000,7.585986
2137.000000,6.859059
2350.000000,7.852964
2168.000000,9.053849
2833.000000,7.269081
2439.000000,8.267635
2440.000000,9.153948
1835.000000,9.392562
3130.000000,2.513972
2338.000000,1.346216
2121.000000,2.416220
2030.000000,1.472456
2108.000000,1.531124
2054.000000,1.068287
2800.000000,2.217248
2565.000000,1.590865
2226.000000,1.673142
2214.000000,1.345671
2022.000000,0.755746
2486.000000,1.794497
2728.000000,1.883442
2607.000000,1.736710
2311.000000,1.337492
2113.000000,1.344221
2757.000000,1.762871
2483.000000,1.192421
2383.000000,1.263534
2904.000000,2.099502
2221.000000,1.168136
2043.000000,1.417700
2174.000000,0.488409
1944.000000,0.626520
1926.000000,2.019867
3515.000000,2.301841
2368.000000,1.326511
1869.000000,1.066579
1979.000000,1.319339
1936.000000,2.333633
3846.000000,2.295089
1857.000000,1.470329
1911.000000,1.526442
1897.000000,2.703819
4122.000000,1.889717
2041.000000,1.860286
1920.000000,2.128463
4589.000000,2.129684
2021.000000,2.501674
2003.000000,3.353917
1993.000000,4.150884
2012.000000,4.122699
1991.000000,3.906503
4820.000000,2.660655
4634.000000,2.750826
3057.000000,3.933304
1991.000000,4.924080
2012.000000,5.450325
2091.000000,6.788662
4789.000000,2.580024
4569.000000,4.306972
3462.000000,5.512542
2024.000000,6.365507
4689.000000,2.768564
4020.000000,5.190969
2959.000000,7.051191
2622.000000,6.835893
4554.000000,2.641218
3906.000000,4.409206
2919.000000,6.093289
2490.000000,6.624672
2170.000000,6.352977
2061.000000,5.009906
1976.000000,2.687425
4696.000000,2.217797
3742.000000,3.787669
2968.000000,6.382259
2903.000000,6.097055
2217.000000,5.846014
2049.000000,4.154801
4696.000000,2.057994
4123.000000,4.187942
3515.000000,5.164186
2139.000000,4.282606
2102.000000,3.597817
4486.000000,1.524558
2427.000000,2.855800
2412.000000,2.336390
2091.000000,2.432612
2878.000000,1.675590
2137.000000,1.096595
2281.000000,1.687962
2126.000000,2.502338
1922.000000,1.809893
1900.000000,1.491037
3148.000000,1.457564
1720.000000,1.298402
1843.000000,0.947880
2022.000000,1.846858
2041.000000,1.126916
3177.000000,1.745928
2434.000000,1.701203
2089.000000,1.425304
2207.000000,1.251937
2990.000000,1.771405
2806.000000,2.043627
2138.000000,1.064487
1905.000000,2.154383
4263.000000,2.745198
3396.000000,1.815093
2064.000000,2.085922
2106.000000,1.831184
2124.000000,1.556299
2022.000000,0.439831
3233.000000,3.503960
2060.000000,2.416578
2046.000000,2.254197
1994.000000,2.140053
2045.000000,1.257453
2248.000000,3.218071
2084.000000,2.570491
2139.000000,2.645707
1945.000000,2.456844
1908.000000,2.581258
2026.000000,3.555906
2049.000000,2.818466
2069.000000,2.526704
2429.000000,3.960108
2298.000000,2.330820
2069.000000,2.257861
2031.000000,1.223006
2121.000000,0.301951
1931.000000,0.131987
2699.000000,3.033011
2762.000000,0.904936
2746.000000,0.648782
2229.000000,0.645421
2080.000000,0.384028
4252.000000,1.557911
2807.000000,2.997976
3200.000000,0.573023
2611.000000,1.367847
3607.000000,1.909198
3634.000000,1.323329
2173.000000,1.134699
2776.000000,2.073418
2593.000000,1.940338
2168.000000,1.779205
2102.000000,1.741369
1908.000000,1.151042
1921.000000,0.944616
2828.000000,2.614189
2453.000000,2.926037
2119.000000,2.731523
2263.000000,2.653257
1720.000000,2.513249
1859.000000,4.423862
2256.000000,2.989716
2548.000000,4.318178
2247.000000,3.997807
2058.000000,4.128349
2344.000000,3.079260
2522.000000,4.199011
2201.000000,4.747680
1974.000000,4.627957
2713.000000,2.800234
2557.000000,2.894232
2374.000000,3.839125
1790.000000,4.018608
2051.000000,3.407675
2071.000000,1.913201
1850.000000,0.221508
2830.000000,1.904856
2605.000000,2.350750
2088.000000,3.894148
2252.000000,3.233261
2582.000000,2.844850
2544.000000,1.607193
3226.000000,1.611660
2486.000000,2.702763
2130.000000,2.901805
2765.000000,2.047558
2713.000000,1.799822
3274.000000,1.094396
2632.000000,2.594630
2589.000000,1.613760
3227.000000,1.964819
2894.000000,1.860777
2774.000000,1.537469
3845.000000,1.050783
3143.000000,1.184740
2554.000000,0.135879
2027.000000,0.071600
3143.000000,2.170129
4294.000000,1.756859
3633.000000,0.542985
3277.000000,0.323369
1852.000000,0.523617
4742.000000,3.867988
4498.000000,7.033918
3896.000000,1.097260
2913.000000,1.266355
4630.000000,1.830385
4085.000000,1.613899
3222.000000,1.585909
1899.000000,0.051201
3393.000000,7.258567
3385.000000,10.621218
3802.000000,11.825332
3825.000000,12.032063
3789.000000,11.710548
3689.000000,9.937097
3269.000000,9.886032
2893.000000,11.228234
3909.000000,11.870316
3704.000000,11.842681
3511.000000,10.629977
3459.000000,10.152895
3519.000000,11.223844
2756.000000,10.958934
4071.000000,11.263755
3633.000000,10.996918
3463.000000,9.590270
3407.000000,9.839279
3426.000000,10.091707
3400.000000,7.008273
3341.000000,7.916165
3396.000000,9.258356
3345.000000,8.998358
3706.000000,8.069876
3559.000000,7.224757
3311.000000,4.992708
3308.000000,5.369665
3360.000000,5.058771
3718.000000,5.498579
3576.000000,5.431525
2791.000000,4.416433
3086.000000,3.263606
2840.000000,3.094933
3416.000000,3.573262
2913.000000,5.291043
2935.000000,3.576286
2875.000000,3.264562
2850.000000,6.263977
2787.000000,4.790057
2755.000000,3.969339
3459.000000,4.125587
3610.000000,4.967011
3677.000000,6.189570
2645.000000,7.254772
2699.000000,7.177374
2601.000000,6.055128
2729.000000,4.787602
3537.000000,4.834688
2757.000000,6.488633
2850.000000,8.201090
2642.000000,8.377182
2700.000000,7.242739
2562.000000,6.466676
2851.000000,8.504763
2626.000000,8.425955
2569.000000,7.866410
2590.000000,7.582228
2812.000000,8.480347
2776.000000,8.150712
2691.000000,7.755648
2570.000000,6.944617
3120.000000,4.921978
3581.000000,4.429637
3548.000000,6.371981
3024.000000,8.343336
2894.000000,7.977531
2635.000000,7.601489
2457.000000,5.688602
3151.000000,3.760586
3558.000000,3.933727
2767.000000,7.997471
2543.000000,7.881352
2549.000000,6.856898
2706.000000,4.488888
2382.000000,3.143957
2632.000000,7.605570
2676.000000,7.377069
2733.000000,5.573234
2562.000000,4.041480
2683.000000,6.679063
2641.000000,4.653771
2887.000000,2.882814
3641.000000,3.419476
3826.000000,7.237657
3595.000000,9.421353
2589.000000,6.154297
2837.000000,3.507413
3107.000000,3.765167
3942.000000,7.706622
3746.000000,10.402169
2746.000000,5.061008
3191.000000,4.672418
3489.000000,8.011312
4204.000000,11.239790
3020.000000,5.085216
3367.000000,8.676522
3235.000000,10.809286
3682.000000,8.101867
4297.000000,5.562711
3836.000000,6.847947
3030.000000,7.358553
2569.000000,7.633218
2522.000000,7.634340
2586.000000,6.356110
4353.000000,6.402016
3668.000000,6.794434
2577.000000,7.254988
2564.000000,7.635406
2617.000000,6.831205
4263.000000,5.872913
3362.000000,6.605539
3442.000000,6.372611
2896.000000,6.806567
2809.000000,7.019122
4233.000000,5.686914
3979.000000,5.952399
3203.000000,6.202514
4116.000000,5.224951
4078.000000,5.311945
3313.000000,6.036260
2901.000000,5.548165
2664.000000,4.794243
2595.000000,4.273939
4088.000000,3.630831
3926.000000,3.362613
3637.000000,2.523632
3050.000000,2.747211
2544.000000,2.700619
3846.000000,1.987101
3994.000000,1.008933
3804.000000,0.841314
3228.000000,1.103967
3831.000000,1.968536
3993.000000,0.815929
3782.000000,0.691642
3622.000000,2.623242
3261.000000,1.578088
3366.000000,1.336191
2535.000000,1.556521
2615.000000,2.468363
2558.000000,3.720959
3389.000000,3.647677
3362.000000,3.291541
3365.000000,2.589714
2912.000000,1.905831
2537.000000,2.131156
2562.000000,3.037393
3297.000000,4.380542
3052.000000,4.330981
2915.000000,3.476766
2849.000000,2.857028
3051.000000,4.662654
2597.000000,4.162789
2807.000000,3.826193
2761.000000,3.592221
2989.000000,4.592537
2664.000000,3.691284
2758.000000,3.478941
2658.000000,3.011063
2542.000000,1.958328
2591.000000,2.131822
2521.000000,3.650562
2858.000000,4.365264
2764.000000,3.502603
2697.000000,3.332442
2779.000000,2.019059
2339.000000,1.301687
2684.000000,1.745825
2799.000000,3.853864
2529.000000,3.411393
2617.000000,2.880344
2829.000000,1.610039
2775.000000,0.871790
2775.000000,3.429725
2254.000000,3.199928
2616.000000,2.313825
2851.000000,1.471374
2474.000000,3.222126
2962.000000,1.952824
3052.000000,0.694706
2508.000000,1.029298
2590.000000,3.992888
2487.000000,5.894791
2797.000000,3.428813
3094.000000,1.375027
3295.000000,1.284517
2895.000000,4.274435
2623.000000,6.441230
3112.000000,3.054330
3860.000000,2.614553
3193.000000,4.776144
2970.000000,7.128508
4156.000000,3.666633
4209.000000,5.927389
3177.000000,7.001411
2562.000000,5.034376
3184.000000,7.364632
3438.000000,10.189051
3835.000000,11.550022
4055.000000,11.650265
4004.000000,11.047202
4114.000000,8.998682
3331.000000,9.452696
3610.000000,11.043327
4002.000000,12.032680
4165.000000,12.033103
4100.000000,10.664651
3272.000000,10.147079
3679.000000,11.406668
3336.000000,11.408858
3481.000000,12.017863
3309.000000,12.143612
2915.000000,10.133988
2899.000000,10.747120
2947.000000,11.452429
2745.000000,8.288017
2835.000000,9.768747
2835.000000,11.213710
3136.000000,10.399526
3680.000000,8.332064
4033.000000,6.565978
2739.000000,6.965929
2827.000000,7.910019
2778.000000,7.214574
3034.000000,6.678937
3451.000000,5.551119
2845.000000,7.080278
2815.000000,5.932861
2824.000000,5.195671
2674.000000,4.990729
2744.000000,8.205866
2820.000000,6.297367
2806.000000,5.490857
2830.000000,9.032159
2853.000000,7.423305
2782.000000,6.068125
2609.000000,5.388180
3310.000000,5.545443
3868.000000,6.075913
3466.000000,8.914650
3036.000000,9.525338
2684.000000,8.330222
2765.000000,6.906602
2733.000000,6.568540
2630.000000,8.776329
3712.000000,9.625229
3394.000000,10.309581
3024.000000,9.472990
2949.000000,8.819013
3835.000000,8.944873
3571.000000,9.798007
3351.000000,9.884202
3102.000000,9.609444
3876.000000,8.282091
3736.000000,8.674338
3096.000000,9.221615
2894.000000,8.924138
2913.000000,7.161535
3120.000000,5.772903
3950.000000,5.880804
3915.000000,7.602987
3636.000000,8.151114
3153.000000,9.050731
2652.000000,7.944285
2333.000000,6.072260
3361.000000,5.091165
3950.000000,7.250238
3487.000000,8.172357
2639.000000,8.631244
2560.000000,6.889703
2380.000000,5.393667
3908.000000,7.109408
3355.000000,8.402827
2781.000000,7.773872
2734.000000,6.527250
2860.000000,8.310669
2855.000000,7.125998
2635.000000,5.135941
2930.000000,4.521170
3893.000000,6.686504
4197.000000,8.247939
2788.000000,8.144006
2558.000000,5.748136
2968.000000,4.743225
3394.000000,7.335180
4061.000000,9.551465
2921.000000,6.821391
2888.000000,5.633762
3070.000000,7.889994
3476.000000,10.794740
3078.000000,6.009109
3173.000000,8.623940
3336.000000,10.501953
4124.000000,7.032430
3831.000000,3.362277
2952.000000,3.707998
2362.000000,4.348017
2133.000000,4.502646
2271.000000,4.372913
2161.000000,4.013320
3498.000000,3.851299
2577.000000,4.184369
1981.000000,4.444010
2266.000000,4.563274
2269.000000,4.096030
2974.000000,3.718054
2405.000000,4.058911
2249.000000,3.999066
2365.000000,4.249179
2336.000000,4.598024
2735.000000,3.629981
2465.000000,3.779557
2293.000000,4.060763
3333.000000,4.096568
2299.000000,3.439367
2183.000000,4.083649
2182.000000,5.304833
2156.000000,3.490400
2135.000000,3.796699
4088.000000,3.725998
2913.000000,2.729984
2341.000000,3.087598
2178.000000,3.200907
1914.000000,3.526295
4367.000000,4.065432
3254.000000,2.961983
2214.000000,2.854495
2004.000000,3.577673
3564.000000,4.350074
2654.000000,2.716342
1870.000000,3.301826
2715.000000,4.258152
2488.000000,3.668418
2137.000000,3.718387
2008.000000,3.983786
1965.000000,4.144408
1949.000000,4.652471
3792.000000,3.866613
3111.000000,4.698392
2521.000000,4.398827
2156.000000,4.739060
2002.000000,4.817185
2210.000000,6.090168
3793.000000,4.166027
3421.000000,5.321203
2450.000000,5.255625
2337.000000,5.483025
4294.000000,3.853887
3582.000000,4.525573
2884.000000,5.413086
2601.000000,6.295097
4727.000000,3.509255
3890.000000,3.490935
2911.000000,5.012270
2167.000000,5.349468
1825.000000,4.846517
2007.000000,4.762946
1983.000000,4.089911
4833.000000,3.455055
4027.000000,4.044772
2713.000000,4.426027
2342.000000,4.064585
2045.000000,4.064553
1972.000000,4.497702
4824.000000,2.973093
3759.000000,3.441571
2748.000000,3.831232
2342.000000,2.842958
2097.000000,2.698321
4746.000000,3.935058
3604.000000,4.440500
2503.000000,4.507137
2382.000000,2.664722
3389.000000,4.293467
2620.000000,3.168304
2223.000000,1.868703
2056.000000,2.409084
2243.000000,4.629391
2375.000000,3.846361
3642.000000,4.196535
3270.000000,2.266069
2678.000000,1.371896
2271.000000,2.678231
2054.000000,4.010884
4429.000000,3.459305
3318.000000,1.902494
2618.000000,2.425583
2744.000000,4.408587
4288.000000,2.977801
3146.000000,3.291634
2745.000000,4.066181
2105.000000,4.174938
2996.000000,1.327860
2867.000000,0.714751
2616.000000,0.435524
2519.000000,0.309500
2452.000000,0.185640
2351.000000,-0.289782
2790.000000,1.021096
2614.000000,0.477108
2245.000000,0.350431
2432.000000,0.249388
2285.000000,-0.215790
2602.000000,0.550891
2572.000000,0.290443
2573.000000,0.255105
2363.000000,0.046046
2417.000000,0.296795
2490.000000,0.337729
2641.000000,0.092167
2719.000000,-0.017912
2979.000000,1.013765
2977.000000,0.267183
2819.000000,0.014155
2394.000000,-0.341007
2906.000000,-0.475190
2227.000000,0.122838
3346.000000,0.763225
3459.000000,-0.018115
3389.000000,-0.444068
3426.000000,0.034539
2772.000000,0.500388
3461.000000,0.810123
3545.000000,0.787650
3468.000000,0.011588
3362.000000,0.953514
3329.000000,1.451631
3589.000000,0.570845
3513.000000,0.705071
3129.000000,1.634061
3442.000000,1.365366
3535.000000,1.637693
3212.000000,2.026012
3010.000000,1.684855
2418.000000,1.292341
2868.000000,1.994916
3089.000000,2.152370
3193.000000,2.320637
3229.000000,2.830569
3070.000000,2.958579
3325.000000,3.869061
2940.000000,2.501922
2894.000000,3.027764
3153.000000,3.490493
2759.000000,3.776685
3040.000000,2.642508
3028.000000,3.405215
3252.000000,4.455305
3241.000000,4.288660
3064.000000,2.319165
3105.000000,2.873984
3407.000000,3.824296
3399.000000,3.975717
3245.000000,3.160987
2915.000000,2.001398
1872.000000,0.344538
3320.000000,1.906126
3207.000000,2.449279
3329.000000,3.881311
3311.000000,3.047557
3244.000000,2.401564
2847.000000,1.192294
3254.000000,1.195096
3210.000000,2.379594
3053.000000,2.891011
3111.000000,1.658393
3275.000000,0.761230
2973.000000,0.449969
2825.000000,1.713297
2654.000000,1.181349
2813.000000,0.542883
2399.000000,1.012148
2519.000000,0.472489
2097.000000,-0.307232
2852.000000,-0.239344
2093.000000,-0.425672
2071.000000,-0.200188
3025.000000,1.360719
2691.000000,-0.048006
2484.000000,-0.848030
2376.000000,-0.731574
2411.000000,-0.284900
3086.000000,1.299126
2710.000000,-0.101251
2382.000000,-0.196334
2552.000000,0.301591
2942.000000,1.119198
2750.000000,0.703167
2747.000000,0.513012
2194.000000,0.133352
