HR.time;HR.data
1573142677878;78.26087
1573142678424;87.80488
1573142679220;76.92308
1573142679888;91.37056
1573142680746;79.64602
1573142681978;89.330025
1573142682714;81.44797
1573142683503;80.35714
1573142685172;69.36416
1573142686059;68.181816
1573142686768;82.56881
1573142687613;72.289154
1573142689123;80.0
1573142689863;90.0
1573142690472;87.80488
1573142691190;82.94931
1573142692011;75.0
1573142692746;79.29515
1573142693580;72.0
1573142694460;68.965515
1573142695306;72.58064
1573142696253;75.94936
1573142697033;66.9145
1573142698088;71.71315
1573142698698;81.08108
1573142699357;77.25322
1573142700854;78.43137
1573142702345;82.19178
1573142703064;81.818184
1573142703819;81.08108
1573142704505;86.124405
1573142705323;73.77049
1573142706871;76.75906
1573142707554;87.37864
1573142708319;82.19178
1573142709064;80.35714
1573142709774;86.124405
1573142710477;80.0
1573142711873;44.77612
1573142712529;84.90566
1573142713274;80.71749
1573142714123;72.8745
1573142714849;82.56881
1573142715623;76.59574
1573142716450;70.86614
1573142718323;64.86487
1573142719790;87.80488
1573142720806;54.380665
1573142722021;48.51752
1573142723492;83.916084
1573142724229;88.23529
1573142724849;82.19178
1573142725854;69.23077
1573142726705;62.5
1573142727560;68.965515
1573142728359;76.59574
1573142729154;72.8745
1573142729931;78.947365
1573142730728;73.77049
1573142732263;85.51069
1573142732980;73.77049
1573142733790;73.46939
1573142734518;83.333336
1573142735467;76.92308
1573142736237;70.588234
1573142737087;70.03891
1573142737884;75.94936
1573142739143;70.03891
1573142739690;69.23077
1573142740367;70.588234
1573142741164;76.92308
1573142741922;82.56881
1573142742746;76.92308
1573142743536;73.17073
1573142744426;68.70229
1573142745147;75.313805
1573142746050;79.64602
1573142746524;92.78351
1573142747500;66.9145
1573142748356;67.669174
1573142749129;75.313805
1573142749906;77.92208
1573142750743;72.0
1573142751569;71.42857
1573142752367;72.8745
1573142753147;80.71749
1573142753899;79.64602
1573142754701;74.6888
1573142755456;80.35714
1573142756269;80.35714
1573142757074;70.3125
1573142757967;66.42066
1573142758772;72.8745
1573142759565;76.92308
1573142760449;70.588234
1573142761217;71.14625
1573142762019;77.586205
1573142762737;83.333336
1573142763492;80.0
1573142764278;79.29515
1573142765064;78.60262
1573142765766;80.71749
1573142766451;81.818184
1573142767247;75.94936
1573142768086;72.0
1573142769044;69.23077
1573142769811;75.0
1573142770633;73.77049
1573142771377;76.27119
1573142772260;72.289154
1573142772965;77.92208
1573142773800;75.63025
1573142775300;77.92208
1573142776418;53.892216
1573142778372;62.71777
1573142779713;86.53846
1573142780481;77.25322
1573142781341;70.03891
1573142782223;77.586205
1573142783070;66.17647
1573142783998;61.85567
1573142784852;69.49807
1573142785775;69.23077
1573142786632;70.86614
1573142787512;65.454544
1573142788345;70.03891
1573142789137;76.92308
1573142789955;73.17073
1573142790790;71.14625
1573142791647;70.03891
1573142792415;78.26087
1573142793262;72.58064
1573142794190;64.51613
1573142795180;64.05694
1573142795952;71.14625
1573142796831;68.181816
1573142797781;64.7482
1573142798697;66.9145
1573142799488;73.77049
1573142800312;72.8745
1573142801165;70.3125
1573142801989;72.0
1573142802757;78.26087
1573142803533;79.64602
1573142804326;73.46939
1573142805205;68.70229
1573142806087;67.669174
1573142806873;76.27119
1573142807705;72.289154
1573142808615;67.41573
1573142809500;67.41573
1573142810290;76.59574
1573142811117;72.8745
1573142811919;71.42857
1573142812695;80.71749
1573142813467;78.60262
1573142814247;77.92208
1573142814976;82.19178
1573142815682;79.64602
1573142816519;72.8745
1573142817371;71.14625
1573142818157;78.60262
1573142818911;78.26087
1573142819780;68.965515
1573142820693;66.9145
1573142821476;75.94936
1573142822296;72.0
1573142823206;66.666664
1573142824080;67.16418
1573142824875;75.94936
1573142825668;75.0
1573142826515;71.14625
1573142827348;71.14625
1573142828227;70.3125
1573142829063;76.27119
1573142829818;74.380165
1573142830726;66.17647
1573142831615;66.9145
1573142832440;72.58064
1573142833270;73.77049
1573142834125;69.23077
1573142835103;66.17647
1573142835951;70.86614
1573142836690;76.59574
1573142837503;74.380165
1573142838317;70.86614
1573142839180;69.23077
1573142839987;74.6888
1573142840785;78.26087
1573142841603;70.588234
1573142842539;67.92453
1573142843349;72.0
1573142844083;78.60262
1573142844921;72.58064
1573142845642;81.818184
1573142846397;79.29515
1573142847913;84.11215
1573142848764;72.8745
1573142849495;71.14625
1573142850318;76.92308
1573142851067;78.26087
1573142851894;83.72093
1573142852509;80.71749
1573142853464;67.16418
1573142854933;78.0911
1573142855794;70.588234
1573142856568;76.92308
1573142857365;81.44797
1573142858070;78.60262
1573142858866;75.63025
1573142859687;73.17073
1573142860445;78.60262
1573142861190;79.29515
1573142862114;68.181816
1573142862848;78.947365
1573142863805;64.98195
1573142864503;81.44797
1573142865454;66.9145
1573142866708;47.493404
1573142867933;48.51752
1573142869153;51.57593
1573142870321;50.42017
1573142871460;50.704224
1573142872670;50.27933
1573142873833;51.42857
1573142875061;49.04632
1573142876355;91.139244
1573142877101;84.90566
1573142877895;84.11215
1573142878462;84.90566
1573142879191;86.53846
1573142879878;88.23529
1573142880630;86.124405
1573142881238;88.66995
1573142881983;93.26425
1573142882588;92.78351
1573142883200;89.55224
1573142883920;86.95652
1573142884594;86.53846
1573142885262;88.66995
1573142885968;86.124405
1573142886674;95.2381
1573142887215;95.2381
1573142887880;89.10891
1573142889141;48.51752
1573142889956;76.27119
1573142891148;96.0
1573142891813;101.1236
1573142892413;89.55224
1573142893114;91.83673
1573142894282;49.04632
1573142894944;94.24084
1573142895657;83.333336
1573142896322;97.297295
1573142896917;93.75
1573142897613;86.95652
1573142898193;99.44752
1573142898901;84.50704
1573142900258;91.83673
1573142900901;88.23529
1573142901551;92.78351
1573142902230;95.74468
1573142903549;87.59124
1573142904796;49.18033
1573142906030;48.0
1573142908700;69.31964
1573142909313;90.0
1573142909994;83.333336
1573142912447;73.56948
1573142913566;62.71777
1573142915945;70.77326
1573142916854;69.49807
1573142919148;79.64602
1573142921482;76.16361
1573142922650;52.63158
1573142923618;57.142857
1573142924721;55.04587
1573142926501;68.181816
1573142927212;82.56881
1573142928765;78.43137
1573142929933;50.704224
1573142931256;45.22613
1573142932823;76.92308
1573142935973;75.86934
1573142937416;45.22613
1573142938645;46.511627
1573142939868;51.136364
1573142941561;67.28972
1573142944237;68.26801
1573142945409;52.478134
1573142946451;53.412464
1573142947292;72.0
1573142948337;57.692307
1573142950198;65.454544
1573142952591;74.277855
1573142955030;51.94805
1573142956833;63.82979
1573142959138;51.79856
1573142960312;49.586777
1573142962372;58.82353
1573142964676;52.63158
1573142965881;48.257374
1573142967381;40.54054
1573142968814;41.37931
1573142971124;54.29864
1573142972351;45.569622
1573142974276;64.98195
