EDA.time;EDA.data
1573142123907;1.4611049
1573142123974;1.4566205
1573142124040;1.4551277
1573142124107;1.4566205
1573142124174;1.4566205
1573142124240;1.4581143
1573142124307;1.4581143
1573142124374;1.4581143
1573142124440;1.4581143
1573142124507;1.4581143
1573142124574;1.459609
1573142124640;1.4581143
1573142124707;1.4581143
1573142124774;1.4581143
1573142124840;1.4581143
1573142124907;1.4581143
1573142124974;1.4581143
1573142125040;1.4551277
1573142125107;1.4566205
1573142125174;1.4551277
1573142125240;1.4551277
1573142125307;1.4566205
1573142125374;1.4551277
1573142125440;1.4551277
1573142125507;1.4551277
1573142125574;1.4551277
1573142125640;1.4566205
1573142125707;1.4551277
1573142125774;1.4551277
1573142125840;1.4551277
1573142125907;1.4536359
1573142125974;1.4536359
1573142126040;1.4536359
1573142126107;1.4536359
1573142126174;1.4521452
1573142126240;1.4521452
1573142126307;1.4491668
1573142126374;1.4461923
1573142126440;1.4447066
1573142126507;1.4432218
1573142126574;1.4432218
1573142126640;1.4387736
1573142126707;1.4432218
1573142126774;1.441738
1573142126840;1.441738
1573142126907;1.4284294
1573142126974;1.4210702
1573142127040;1.3991404
1573142127107;1.3817538
1573142127174;1.3803111
1573142127240;1.3831973
1573142127307;1.3846419
1573142127374;1.3860874
1573142127440;1.3875339
1573142127507;1.3860874
1573142127574;1.3889813
1573142127640;1.3889813
1573142127707;1.3860874
1573142127774;1.3860874
1573142127840;1.3875339
1573142127907;1.3889813
1573142127974;1.3889813
1573142128040;1.3889813
1573142128107;1.3875339
1573142128174;1.3788694
1573142128240;1.375989
1573142128307;1.3803111
1573142128374;1.3860874
1573142128440;1.3846419
1573142128507;1.3803111
1573142128574;1.375989
1573142128640;1.3803111
1573142128707;1.3875339
1573142128774;1.3976861
1573142128840;1.396233
1573142128907;1.396233
1573142128974;1.396233
1573142129040;1.4093469
1573142129107;1.4269556
1573142129174;1.4299041
1573142129240;1.4343344
1573142129307;1.447679
1573142129374;1.4521452
1573142129440;1.4506555
1573142129507;1.4581143
1573142129574;1.4581143
1573142129640;1.4581143
1573142129707;1.459609
1573142129774;1.4581143
1573142129840;1.459609
1573142129907;1.459609
1573142129974;1.4611049
1573142130040;1.4611049
1573142130107;1.4626017
1573142130174;1.4626017
1573142130240;1.4566205
1573142130307;1.4611049
1573142130374;1.4670981
1573142130440;1.4685991
1573142130507;1.4716039
1573142130574;1.4716039
1573142130640;1.4731077
1573142130707;1.4731077
1573142130774;1.4716039
1573142130840;1.4716039
1573142130907;1.4731077
1573142130974;1.4746127
1573142131040;1.4761187
1573142131107;1.4761187
1573142131174;1.4776256
1573142131240;1.4776256
1573142131307;1.4776256
1573142131374;1.4806427
1573142131440;1.4806427
1573142131507;1.4806427
1573142131574;1.4806427
1573142131640;1.4806427
1573142131707;1.4821527
1573142131774;1.4821527
1573142131840;1.4821527
1573142131907;1.4821527
1573142131974;1.4821527
1573142132040;1.4821527
1573142132107;1.4836638
1573142132174;1.4821527
1573142132240;1.4821527
1573142132307;1.4836638
1573142132374;1.4821527
1573142132440;1.4821527
1573142132507;1.4806427
1573142132574;1.4821527
1573142132640;1.4806427
1573142132707;1.4806427
1573142132774;1.4806427
1573142132840;1.4791336
1573142132907;1.4776256
1573142132974;1.4776256
1573142133040;1.4776256
1573142133107;1.4776256
1573142133174;1.4761187
1573142133240;1.4746127
1573142133307;1.4746127
1573142133374;1.4716039
1573142133440;1.4731077
1573142133507;1.4716039
1573142133574;1.4716039
1573142133640;1.4701009
1573142133707;1.4701009
1573142133774;1.4685991
1573142133840;1.4685991
1573142133907;1.4685991
1573142133974;1.4685991
1573142134040;1.4685991
1573142134107;1.4655983
1573142134174;1.4655983
1573142134240;1.4655983
1573142134307;1.4640995
1573142134374;1.4626017
1573142134440;1.4626017
1573142134507;1.4626017
1573142134574;1.4611049
1573142134640;1.4611049
1573142134707;1.4611049
1573142134774;1.4626017
1573142134840;1.459609
1573142134907;1.459609
1573142134974;1.459609
1573142135040;1.459609
1573142135107;1.459609
1573142135174;1.4581143
1573142135240;1.4581143
1573142135307;1.4581143
1573142135374;1.4566205
1573142135440;1.4566205
1573142135507;1.4536359
1573142135574;1.4536359
1573142135640;1.4536359
1573142135707;1.4536359
1573142135774;1.4551277
1573142135840;1.4536359
1573142135907;1.4521452
1573142135974;1.4491668
1573142136040;1.4491668
1573142136107;1.4491668
1573142136174;1.4506555
1573142136240;1.4491668
1573142136307;1.447679
1573142136374;1.4491668
1573142136440;1.447679
1573142136507;1.447679
1573142136574;1.447679
1573142136640;1.4461923
1573142136707;1.4461923
1573142136774;1.4447066
1573142136840;1.4447066
1573142136907;1.4447066
1573142136974;1.4447066
1573142137040;1.4432218
1573142137107;1.4432218
1573142137174;1.441738
1573142137240;1.441738
1573142137307;1.441738
1573142137374;1.441738
1573142137440;1.441738
1573142137507;1.4402553
1573142137574;1.4402553
1573142137640;1.4402553
1573142137707;1.4402553
1573142137774;1.4402553
1573142137840;1.4387736
1573142137907;1.4387736
1573142137974;1.4387736
1573142138040;1.4372928
1573142138107;1.4387736
1573142138174;1.4358131
1573142138240;1.4358131
1573142138307;1.4358131
1573142138374;1.4358131
1573142138440;1.4358131
1573142138507;1.4358131
1573142138574;1.4358131
1573142138640;1.4343344
1573142138707;1.4343344
1573142138774;1.4343344
1573142138840;1.4343344
1573142138907;1.4343344
1573142138974;1.4328567
1573142139040;1.4328567
1573142139107;1.4328567
1573142139174;1.4328567
1573142139240;1.4328567
1573142139307;1.4313799
1573142139374;1.4299041
1573142139440;1.4299041
1573142139507;1.4299041
1573142139574;1.4299041
1573142139640;1.4313799
1573142139707;1.4313799
1573142139774;1.4313799
1573142139840;1.4313799
1573142139907;1.4299041
1573142139974;1.4299041
1573142140040;1.4299041
1573142140107;1.4299041
1573142140174;1.4284294
1573142140240;1.4299041
1573142140307;1.4284294
1573142140374;1.4284294
1573142140440;1.4269556
1573142140507;1.4284294
1573142140574;1.4284294
1573142140640;1.4284294
1573142140707;1.4284294
1573142140774;1.4269556
1573142140840;1.4254827
1573142140907;1.4269556
1573142140974;1.4254827
1573142141040;1.4269556
1573142141107;1.4269556
1573142141174;1.4254827
1573142141240;1.4254827
1573142141307;1.4269556
1573142141374;1.4284294
1573142141440;1.4284294
1573142141507;1.4269556
1573142141574;1.4284294
1573142141640;1.4284294
1573142141707;1.4284294
1573142141774;1.4284294
1573142141840;1.4299041
1573142141907;1.4299041
1573142141974;1.4299041
1573142142040;1.4299041
1573142142107;1.4269556
1573142142174;1.4254827
1573142142240;1.4254827
1573142142307;1.4240109
1573142142374;1.4210702
1573142142440;1.4210702
1573142142507;1.4210702
1573142142574;1.4210702
1573142142640;1.4196014
1573142142707;1.4196014
1573142142774;1.4210702
1573142142840;1.4196014
1573142142907;1.4196014
1573142142974;1.4196014
1573142143040;1.4196014
1573142143107;1.4196014
1573142143174;1.4196014
1573142143240;1.4196014
1573142143307;1.4196014
1573142143374;1.4196014
1573142143440;1.4181335
1573142143507;1.4166666
1573142143574;1.4166666
1573142143640;1.4166666
1573142143707;1.4166666
1573142143774;1.4166666
1573142143840;1.4181335
1573142143907;1.4166666
1573142143974;1.4166666
1573142144040;1.4166666
1573142144107;1.4166666
1573142144174;1.4166666
1573142144240;1.4166666
1573142144307;1.4166666
1573142144374;1.4166666
1573142144440;1.4166666
1573142144507;1.4181335
1573142144574;1.4196014
1573142144640;1.4196014
1573142144707;1.4225401
1573142144774;1.4225401
1573142144840;1.4254827
1573142144907;1.4284294
1573142144974;1.4284294
1573142145040;1.4313799
1573142145107;1.4343344
1573142145174;1.4372928
1573142145240;1.4387736
1573142145307;1.4387736
1573142145374;1.441738
1573142145440;1.441738
1573142145507;1.4447066
1573142145574;1.4461923
1573142145640;1.447679
1573142145707;1.447679
1573142145774;1.4491668
1573142145840;1.4506555
1573142145907;1.4521452
1573142145974;1.4521452
